기준_년_분기_코드,상권_코드,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균
2015_3,1000468,LH,상권확장,55,51,95,47
2015_3,1000467,LL,다이나믹,87,46,95,47
2015_3,1000466,LL,다이나믹,76,42,95,47
2015_3,1000465,LH,상권확장,72,48,95,47
2015_3,1000464,HH,정체,109,62,95,47
2015_3,1000463,HH,정체,106,54,95,47
2015_3,1000462,HH,정체,100,53,95,47
2015_3,1000461,HL,상권축소,100,43,95,47
2015_3,1000460,HL,상권축소,109,45,95,47
2015_3,1000459,HH,정체,108,47,95,47
2015_3,1000458,LH,상권확장,93,53,95,47
2015_3,1000457,LH,상권확장,85,58,95,47
2015_3,1000456,LH,상권확장,94,69,95,47
2015_3,1000455,HH,정체,111,47,95,47
2015_3,1000454,HH,정체,101,54,95,47
2015_3,1000453,HH,정체,143,62,95,47
2015_3,1000452,HH,정체,110,53,95,47
2015_3,1000451,LH,상권확장,82,55,95,47
2015_3,1000450,HL,상권축소,128,47,95,47
2015_3,1000449,HH,정체,103,49,95,47
2015_3,1000448,HH,정체,109,54,95,47
2015_3,1000447,LL,다이나믹,88,44,95,47
2015_3,1000446,HH,정체,96,49,95,47
2015_3,1000445,LH,상권확장,85,55,95,47
2015_3,1000444,HH,정체,159,71,95,47
2015_3,1000443,HL,상권축소,106,45,95,47
2015_3,1000442,LH,상권확장,95,53,95,47
2015_3,1000441,HH,정체,104,51,95,47
2015_3,1000440,HH,정체,130,57,95,47
2015_3,1000439,HH,정체,125,56,95,47
2015_3,1000438,HH,정체,133,52,95,47
2015_3,1000437,LL,다이나믹,77,43,95,47
2015_3,1000436,LH,상권확장,91,57,95,47
2015_3,1000435,HH,정체,110,54,95,47
2015_3,1000434,HH,정체,99,59,95,47
2015_3,1000433,HH,정체,101,47,95,47
2015_3,1000432,LL,다이나믹,76,38,95,47
2015_3,1000431,LL,다이나믹,86,42,95,47
2015_3,1000430,LL,다이나믹,80,41,95,47
2015_3,1000429,HH,정체,96,54,95,47
2015_3,1000428,HH,정체,118,49,95,47
2015_3,1000427,LL,다이나믹,91,45,95,47
2015_3,1000426,LL,다이나믹,91,45,95,47
2015_3,1000425,LL,다이나믹,92,47,95,47
2015_3,1000424,HH,정체,102,55,95,47
2015_3,1000423,HL,상권축소,96,42,95,47
2015_3,1000422,HH,정체,112,52,95,47
2015_3,1000421,HH,정체,117,47,95,47
2015_3,1000420,LH,상권확장,92,49,95,47
2015_3,1000419,HL,상권축소,109,46,95,47
2015_3,1000418,HH,정체,103,49,95,47
2015_3,1000417,LL,다이나믹,91,45,95,47
2015_3,1000416,LL,다이나믹,77,42,95,47
2015_3,1000415,LL,다이나믹,73,46,95,47
2015_3,1000414,HH,정체,105,51,95,47
2015_3,1000413,LL,다이나믹,95,47,95,47
2015_3,1000412,HH,정체,113,55,95,47
2015_3,1000411,LL,다이나믹,80,45,95,47
2015_3,1000410,LH,상권확장,80,54,95,47
2015_3,1000409,LH,상권확장,82,47,95,47
2015_3,1000408,HH,정체,107,52,95,47
2015_3,1000407,HH,정체,102,50,95,47
2015_3,1000406,LL,다이나믹,87,42,95,47
2015_3,1000405,LL,다이나믹,86,46,95,47
2015_3,1000404,LL,다이나믹,83,47,95,47
2015_3,1000403,LL,다이나믹,82,43,95,47
2015_3,1000402,LH,상권확장,85,53,95,47
2015_3,1000401,LL,다이나믹,94,43,95,47
2015_3,1000400,LL,다이나믹,91,37,95,47
2015_3,1000399,LL,다이나믹,86,44,95,47
2015_3,1000398,LH,상권확장,89,51,95,47
2015_3,1000397,HH,정체,124,53,95,47
2015_3,1000396,LL,다이나믹,86,46,95,47
2015_3,1000395,HL,상권축소,101,46,95,47
2015_3,1000394,HH,정체,99,49,95,47
2015_3,1000393,LL,다이나믹,87,45,95,47
2015_3,1000392,HH,정체,105,54,95,47
2015_3,1000391,LL,다이나믹,75,40,95,47
2015_3,1000390,HL,상권축소,96,43,95,47
2015_3,1000389,LH,상권확장,91,50,95,47
2015_3,1000388,HH,정체,105,48,95,47
2015_3,1000387,LL,다이나믹,83,45,95,47
2015_3,1000386,LL,다이나믹,76,42,95,47
2015_3,1000385,LH,상권확장,90,52,95,47
2015_3,1000384,HL,상권축소,98,40,95,47
2015_3,1000383,LL,다이나믹,79,40,95,47
2015_3,1000382,LL,다이나믹,86,40,95,47
2015_3,1000381,LL,다이나믹,76,47,95,47
2015_3,1000380,LH,상권확장,85,49,95,47
2015_3,1000379,HL,상권축소,99,46,95,47
2015_3,1000378,LL,다이나믹,93,44,95,47
2015_3,1000377,LL,다이나믹,73,38,95,47
2015_3,1000376,LH,상권확장,86,53,95,47
2015_3,1000375,HL,상권축소,100,41,95,47
2015_3,1000374,HH,정체,111,49,95,47
2015_3,1000373,LL,다이나믹,86,39,95,47
2015_3,1000372,LL,다이나믹,87,45,95,47
2015_3,1000371,LL,다이나믹,85,44,95,47
2015_3,1000370,LH,상권확장,84,49,95,47
2015_3,1000369,LL,다이나믹,92,44,95,47
2015_3,1000368,LH,상권확장,82,54,95,47
2015_3,1000367,LH,상권확장,76,48,95,47
2015_3,1000366,HH,정체,102,49,95,47
2015_3,1000365,HL,상권축소,101,47,95,47
2015_3,1000364,LH,상권확장,92,51,95,47
2015_3,1000363,LH,상권확장,79,48,95,47
2015_3,1000362,LL,다이나믹,78,41,95,47
2015_3,1000361,HL,상권축소,110,41,95,47
2015_3,1000360,LL,다이나믹,86,44,95,47
2015_3,1000359,LL,다이나믹,72,47,95,47
2015_3,1000358,LL,다이나믹,88,44,95,47
2015_3,1000357,LL,다이나믹,91,46,95,47
2015_3,1000356,LL,다이나믹,93,42,95,47
2015_3,1000355,LL,다이나믹,84,42,95,47
2015_3,1000354,LL,다이나믹,87,40,95,47
2015_3,1000353,LL,다이나믹,74,38,95,47
2015_3,1000352,HL,상권축소,103,44,95,47
2015_3,1000351,LL,다이나믹,86,39,95,47
2015_3,1000350,LL,다이나믹,80,35,95,47
2015_3,1000349,HL,상권축소,96,43,95,47
2015_3,1000348,HL,상권축소,96,39,95,47
2015_3,1000347,LL,다이나믹,86,45,95,47
2015_3,1000346,LL,다이나믹,92,45,95,47
2015_3,1000345,LH,상권확장,92,51,95,47
2015_3,1000344,LL,다이나믹,93,46,95,47
2015_3,1000343,LL,다이나믹,91,42,95,47
2015_3,1000342,LL,다이나믹,79,35,95,47
2015_3,1000341,HL,상권축소,100,46,95,47
2015_3,1000340,LL,다이나믹,77,44,95,47
2015_3,1000339,LL,다이나믹,88,40,95,47
2015_3,1000338,HH,정체,99,52,95,47
2015_3,1000337,HH,정체,97,47,95,47
2015_3,1000336,LL,다이나믹,94,45,95,47
2015_3,1000335,LL,다이나믹,91,39,95,47
2015_3,1000334,LH,상권확장,92,52,95,47
2015_3,1000333,LH,상권확장,88,51,95,47
2015_3,1000332,HH,정체,104,58,95,47
2015_3,1000331,HH,정체,126,48,95,47
2015_3,1000330,LL,다이나믹,77,39,95,47
2015_3,1000329,HH,정체,102,49,95,47
2015_3,1000328,LH,상권확장,91,47,95,47
2015_3,1000327,LL,다이나믹,82,37,95,47
2015_3,1000326,LL,다이나믹,75,40,95,47
2015_3,1000325,LH,상권확장,85,50,95,47
2015_3,1000324,LL,다이나믹,94,42,95,47
2015_3,1000323,LL,다이나믹,93,42,95,47
2015_3,1000322,LL,다이나믹,82,47,95,47
2015_3,1000321,HH,정체,112,55,95,47
2015_3,1000320,LL,다이나믹,93,46,95,47
2015_3,1000319,LL,다이나믹,89,39,95,47
2015_3,1000318,HH,정체,102,48,95,47
2015_3,1000317,HL,상권축소,107,47,95,47
2015_3,1000316,LL,다이나믹,93,40,95,47
2015_3,1000315,HL,상권축소,100,39,95,47
2015_3,1000314,LL,다이나믹,92,43,95,47
2015_3,1000313,LH,상권확장,93,49,95,47
2015_3,1000312,HH,정체,122,47,95,47
2015_3,1000311,HH,정체,106,63,95,47
2015_3,1000310,LH,상권확장,84,53,95,47
2015_3,1000309,LH,상권확장,94,51,95,47
2015_3,1000308,LL,다이나믹,90,42,95,47
2015_3,1000307,HH,정체,126,50,95,47
2015_3,1000306,LL,다이나믹,59,39,95,47
2015_3,1000305,HL,상권축소,110,47,95,47
2015_3,1000304,HH,정체,108,64,95,47
2015_3,1000303,HH,정체,107,55,95,47
2015_3,1000302,LH,상권확장,93,51,95,47
2015_3,1000301,HH,정체,95,50,95,47
2015_3,1000300,HH,정체,112,55,95,47
2015_3,1000299,LH,상권확장,94,62,95,47
2015_3,1000298,HH,정체,119,62,95,47
2015_3,1000297,HH,정체,110,60,95,47
2015_3,1000296,HH,정체,121,52,95,47
2015_3,1000295,LL,다이나믹,91,45,95,47
2015_3,1000294,LL,다이나믹,86,44,95,47
2015_3,1000293,LH,상권확장,75,54,95,47
2015_3,1000292,LH,상권확장,91,52,95,47
2015_3,1000291,LL,다이나믹,83,46,95,47
2015_3,1000290,LL,다이나믹,69,43,95,47
2015_3,1000289,HH,정체,99,58,95,47
2015_3,1000288,LH,상권확장,81,50,95,47
2015_3,1000287,HH,정체,113,48,95,47
2015_3,1000286,HH,정체,110,52,95,47
2015_3,1000285,HH,정체,97,50,95,47
2015_3,1000284,LH,상권확장,86,50,95,47
2015_3,1000283,HH,정체,109,58,95,47
2015_3,1000282,LH,상권확장,92,58,95,47
2015_3,1000281,LH,상권확장,77,50,95,47
2015_3,1000280,LH,상권확장,77,55,95,47
2015_3,1000279,LL,다이나믹,66,42,95,47
2015_3,1000278,LH,상권확장,91,51,95,47
2015_3,1000277,LL,다이나믹,72,42,95,47
2015_3,1000276,HH,정체,102,47,95,47
2015_3,1000275,HL,상권축소,102,36,95,47
2015_3,1000274,HL,상권축소,111,45,95,47
2015_3,1000273,HH,정체,102,54,95,47
2015_3,1000272,HH,정체,119,70,95,47
2015_3,1000271,HH,정체,112,58,95,47
2015_3,1000270,LL,다이나믹,95,42,95,47
2015_3,1000269,LH,상권확장,93,48,95,47
2015_3,1000268,LH,상권확장,85,51,95,47
2015_3,1000267,HH,정체,130,56,95,47
2015_3,1000266,HH,정체,114,54,95,47
2015_3,1000265,HL,상권축소,127,41,95,47
2015_3,1000264,HL,상권축소,112,43,95,47
2015_3,1000263,HH,정체,107,56,95,47
2015_3,1000262,HL,상권축소,110,38,95,47
2015_3,1000261,HH,정체,130,54,95,47
2015_3,1000260,LL,다이나믹,91,40,95,47
2015_3,1000259,LL,다이나믹,86,40,95,47
2015_3,1000258,HL,상권축소,107,42,95,47
2015_3,1000257,HL,상권축소,98,42,95,47
2015_3,1000256,LL,다이나믹,84,44,95,47
2015_3,1000255,LH,상권확장,76,49,95,47
2015_3,1000254,HH,정체,118,50,95,47
2015_3,1000253,LL,다이나믹,93,42,95,47
2015_3,1000252,LL,다이나믹,87,42,95,47
2015_3,1000251,LL,다이나믹,85,45,95,47
2015_3,1000250,HH,정체,102,55,95,47
2015_3,1000249,HL,상권축소,101,45,95,47
2015_3,1000248,HL,상권축소,95,42,95,47
2015_3,1000247,LL,다이나믹,93,41,95,47
2015_3,1000246,LL,다이나믹,91,47,95,47
2015_3,1000245,LL,다이나믹,89,44,95,47
2015_3,1000244,HL,상권축소,97,42,95,47
2015_3,1000243,LL,다이나믹,79,47,95,47
2015_3,1000242,HL,상권축소,97,44,95,47
2015_3,1000241,LH,상권확장,88,49,95,47
2015_3,1000240,LL,다이나믹,86,45,95,47
2015_3,1000239,LL,다이나믹,94,39,95,47
2015_3,1000238,LH,상권확장,80,48,95,47
2015_3,1000237,HH,정체,98,49,95,47
2015_3,1000236,LH,상권확장,77,50,95,47
2015_3,1000235,HH,정체,103,53,95,47
2015_3,1000234,HL,상권축소,101,44,95,47
2015_3,1000233,HL,상권축소,98,41,95,47
2015_3,1000232,HL,상권축소,95,45,95,47
2015_3,1000231,HH,정체,113,47,95,47
2015_3,1000230,HL,상권축소,98,43,95,47
2015_3,1000229,HL,상권축소,98,41,95,47
2015_3,1000228,HL,상권축소,112,46,95,47
2015_3,1000227,LH,상권확장,89,55,95,47
2015_3,1000226,LH,상권확장,81,53,95,47
2015_3,1000225,LL,다이나믹,69,44,95,47
2015_3,1000224,LH,상권확장,81,48,95,47
2015_3,1000223,LL,다이나믹,64,47,95,47
2015_3,1000222,HH,정체,108,50,95,47
2015_3,1000221,HH,정체,98,54,95,47
2015_3,1000220,LH,상권확장,94,48,95,47
2015_3,1000219,HH,정체,131,62,95,47
2015_3,1000218,LH,상권확장,91,50,95,47
2015_3,1000217,LL,다이나믹,84,43,95,47
2015_3,1000216,HL,상권축소,106,47,95,47
2015_3,1000215,HL,상권축소,98,46,95,47
2015_3,1000214,LL,다이나믹,91,41,95,47
2015_3,1000213,HH,정체,126,48,95,47
2015_3,1000212,HL,상권축소,105,40,95,47
2015_3,1000211,HH,정체,161,76,95,47
2015_3,1000210,HL,상권축소,111,44,95,47
2015_3,1000209,HL,상권축소,129,41,95,47
2015_3,1000208,LH,상권확장,91,60,95,47
2015_3,1000207,HL,상권축소,96,44,95,47
2015_3,1000206,HH,정체,116,60,95,47
2015_3,1000205,HH,정체,117,49,95,47
2015_3,1000204,LH,상권확장,81,52,95,47
2015_3,1000203,HH,정체,109,49,95,47
2015_3,1000202,HL,상권축소,101,41,95,47
2015_3,1000201,HL,상권축소,98,42,95,47
2015_3,1000200,HL,상권축소,99,44,95,47
2015_3,1000199,HL,상권축소,107,41,95,47
2015_3,1000198,LL,다이나믹,79,46,95,47
2015_3,1000197,LL,다이나믹,93,41,95,47
2015_3,1000196,HL,상권축소,113,41,95,47
2015_3,1000195,HL,상권축소,102,40,95,47
2015_3,1000194,HL,상권축소,110,47,95,47
2015_3,1000193,HL,상권축소,101,44,95,47
2015_3,1000192,HH,정체,109,58,95,47
2015_3,1000191,HL,상권축소,135,44,95,47
2015_3,1000190,HH,정체,134,51,95,47
2015_3,1000189,LH,상권확장,81,49,95,47
2015_3,1000188,LH,상권확장,87,54,95,47
2015_3,1000187,LH,상권확장,87,66,95,47
2015_3,1000186,LH,상권확장,76,49,95,47
2015_3,1000185,LH,상권확장,92,50,95,47
2015_3,1000184,HH,정체,108,49,95,47
2015_3,1000183,HL,상권축소,127,41,95,47
2015_3,1000182,HL,상권축소,108,44,95,47
2015_3,1000181,HH,정체,104,50,95,47
2015_3,1000180,LL,다이나믹,89,45,95,47
2015_3,1000179,LH,상권확장,71,52,95,47
2015_3,1000178,LL,다이나믹,90,44,95,47
2015_3,1000177,LL,다이나믹,87,43,95,47
2015_3,1000176,LL,다이나믹,82,37,95,47
2015_3,1000175,HL,상권축소,109,44,95,47
2015_3,1000174,HH,정체,108,47,95,47
2015_3,1000173,HH,정체,100,50,95,47
2015_3,1000172,HH,정체,98,54,95,47
2015_3,1000171,HH,정체,103,49,95,47
2015_3,1000170,HL,상권축소,96,44,95,47
2015_3,1000169,LL,다이나믹,81,45,95,47
2015_3,1000168,LL,다이나믹,86,42,95,47
2015_3,1000167,LL,다이나믹,87,47,95,47
2015_3,1000166,HH,정체,105,49,95,47
2015_3,1000165,LL,다이나믹,78,40,95,47
2015_3,1000164,HH,정체,109,56,95,47
2015_3,1000163,HH,정체,97,48,95,47
2015_3,1000162,LL,다이나믹,79,45,95,47
2015_3,1000161,LH,상권확장,89,49,95,47
2015_3,1000160,LL,다이나믹,79,40,95,47
2015_3,1000159,HL,상권축소,105,46,95,47
2015_3,1000158,LL,다이나믹,91,42,95,47
2015_3,1000157,HL,상권축소,95,44,95,47
2015_3,1000156,LL,다이나믹,89,44,95,47
2015_3,1000155,LH,상권확장,85,52,95,47
2015_3,1000154,LH,상권확장,79,48,95,47
2015_3,1000153,LL,다이나믹,90,43,95,47
2015_3,1000152,LL,다이나믹,94,46,95,47
2015_3,1000151,HH,정체,101,54,95,47
2015_3,1000150,HL,상권축소,103,45,95,47
2015_3,1000149,HH,정체,110,49,95,47
2015_3,1000148,LL,다이나믹,88,45,95,47
2015_3,1000147,LL,다이나믹,91,37,95,47
2015_3,1000146,LH,상권확장,93,50,95,47
2015_3,1000145,HH,정체,138,53,95,47
2015_3,1000144,LL,다이나믹,93,44,95,47
2015_3,1000143,LL,다이나믹,80,39,95,47
2015_3,1000142,LL,다이나믹,76,43,95,47
2015_3,1000141,LL,다이나믹,69,40,95,47
2015_3,1000140,HL,상권축소,98,46,95,47
2015_3,1000139,LH,상권확장,80,51,95,47
2015_3,1000138,LL,다이나믹,81,43,95,47
2015_3,1000137,LL,다이나믹,89,39,95,47
2015_3,1000136,LL,다이나믹,92,44,95,47
2015_3,1000135,HL,상권축소,103,39,95,47
2015_3,1000134,HH,정체,101,49,95,47
2015_3,1000133,HL,상권축소,101,47,95,47
2015_3,1000132,LH,상권확장,80,52,95,47
2015_3,1000131,HH,정체,126,49,95,47
2015_3,1000130,HH,정체,160,55,95,47
2015_3,1000129,HH,정체,105,48,95,47
2015_3,1000128,LH,상권확장,88,52,95,47
2015_3,1000127,HL,상권축소,117,42,95,47
2015_3,1000126,LL,다이나믹,77,40,95,47
2015_3,1000125,LH,상권확장,78,48,95,47
2015_3,1000124,HH,정체,105,48,95,47
2015_3,1000123,HH,정체,110,51,95,47
2015_3,1000122,HH,정체,110,53,95,47
2015_3,1000121,HH,정체,97,50,95,47
2015_3,1000120,LH,상권확장,89,49,95,47
2015_3,1000119,LH,상권확장,95,55,95,47
2015_3,1000118,HL,상권축소,107,46,95,47
2015_3,1000117,HH,정체,114,53,95,47
2015_3,1000116,LL,다이나믹,91,44,95,47
2015_3,1000115,HH,정체,104,48,95,47
2015_3,1000114,LL,다이나믹,76,44,95,47
2015_3,1000113,LH,상권확장,80,57,95,47
2015_3,1000112,HH,정체,111,49,95,47
2015_3,1000111,HL,상권축소,121,43,95,47
2015_3,1000110,HH,정체,102,51,95,47
2015_3,1000109,LH,상권확장,88,50,95,47
2015_3,1000108,LL,다이나믹,82,46,95,47
2015_3,1000107,HL,상권축소,118,47,95,47
2015_3,1000106,HL,상권축소,101,46,95,47
2015_3,1000105,LL,다이나믹,74,43,95,47
2015_3,1000104,LH,상권확장,83,48,95,47
2015_3,1000103,LH,상권확장,92,56,95,47
2015_3,1000102,HH,정체,98,62,95,47
2015_3,1000101,HH,정체,97,63,95,47
2015_3,1000100,LH,상권확장,78,48,95,47
2015_3,1000099,HH,정체,104,51,95,47
2015_3,1000098,HH,정체,102,55,95,47
2015_3,1000097,HH,정체,108,58,95,47
2015_3,1000096,LL,다이나믹,87,43,95,47
2015_3,1000095,HH,정체,123,51,95,47
2015_3,1000094,HH,정체,105,49,95,47
2015_3,1000093,HH,정체,116,55,95,47
2015_3,1000092,LH,상권확장,73,50,95,47
2015_3,1000091,HH,정체,121,51,95,47
2015_3,1000090,HH,정체,118,62,95,47
2015_3,1000089,LH,상권확장,89,61,95,47
2015_3,1000088,HL,상권축소,96,45,95,47
2015_3,1000087,LH,상권확장,84,66,95,47
2015_3,1000086,LH,상권확장,94,47,95,47
2015_3,1000085,LL,다이나믹,74,45,95,47
2015_3,1000084,LL,다이나믹,60,43,95,47
2015_3,1000083,HH,정체,157,55,95,47
2015_3,1000082,HH,정체,95,55,95,47
2015_3,1000081,HH,정체,113,55,95,47
2015_3,1000080,HH,정체,98,50,95,47
2015_3,1000079,LH,상권확장,82,48,95,47
2015_3,1000078,HH,정체,123,59,95,47
2015_3,1000077,HH,정체,109,56,95,47
2015_3,1000076,HH,정체,109,60,95,47
2015_3,1000075,HL,상권축소,126,46,95,47
2015_3,1000074,LH,상권확장,86,55,95,47
2015_3,1000073,LL,다이나믹,82,44,95,47
2015_3,1000072,LL,다이나믹,88,46,95,47
2015_3,1000071,LL,다이나믹,72,46,95,47
2015_3,1000070,HH,정체,107,58,95,47
2015_3,1000069,HH,정체,128,68,95,47
2015_3,1000068,HH,정체,104,53,95,47
2015_3,1000067,HH,정체,110,50,95,47
2015_3,1000066,HH,정체,107,50,95,47
2015_3,1000065,HH,정체,105,52,95,47
2015_3,1000064,LH,상권확장,95,52,95,47
2015_3,1000063,HL,상권축소,96,43,95,47
2015_3,1000062,HH,정체,99,49,95,47
2015_3,1000061,HH,정체,102,52,95,47
2015_3,1000060,LH,상권확장,79,48,95,47
2015_3,1000059,HH,정체,121,73,95,47
2015_3,1000058,LL,다이나믹,62,43,95,47
2015_3,1000057,LH,상권확장,90,54,95,47
2015_3,1000056,HH,정체,119,51,95,47
2015_3,1000055,LL,다이나믹,93,37,95,47
2015_3,1000054,LH,상권확장,67,48,95,47
2015_3,1000053,LH,상권확장,79,59,95,47
2015_3,1000052,HH,정체,119,56,95,47
2015_3,1000051,LH,상권확장,89,53,95,47
2015_3,1000050,HL,상권축소,107,43,95,47
2015_3,1000049,LL,다이나믹,85,45,95,47
2015_3,1000048,HH,정체,119,60,95,47
2015_3,1000047,HH,정체,121,52,95,47
2015_3,1000046,HH,정체,131,49,95,47
2015_3,1000045,HL,상권축소,100,46,95,47
2015_3,1000044,HH,정체,110,63,95,47
2015_3,1000043,HL,상권축소,108,45,95,47
2015_3,1000042,HH,정체,114,56,95,47
2015_3,1000041,HH,정체,99,50,95,47
2015_3,1000040,HH,정체,152,51,95,47
2015_3,1000039,HH,정체,159,55,95,47
2015_3,1000038,HL,상권축소,102,46,95,47
2015_3,1000037,LH,상권확장,94,53,95,47
2015_3,1000036,HL,상권축소,97,37,95,47
2015_3,1000035,LL,다이나믹,93,43,95,47
2015_3,1000034,LL,다이나믹,86,46,95,47
2015_3,1000033,HL,상권축소,114,45,95,47
2015_3,1000032,LH,상권확장,94,53,95,47
2015_3,1000031,LL,다이나믹,85,44,95,47
2015_3,1000030,HH,정체,105,53,95,47
2015_3,1000029,HH,정체,119,58,95,47
2015_3,1000028,HH,정체,116,55,95,47
2015_3,1000027,LL,다이나믹,79,47,95,47
2015_3,1000026,LH,상권확장,82,69,95,47
2015_3,1000025,HH,정체,132,71,95,47
2015_3,1000024,HH,정체,132,66,95,47
2015_3,1000023,HH,정체,104,73,95,47
2015_3,1000022,HH,정체,134,53,95,47
2015_3,1000021,LH,상권확장,91,61,95,47
2015_3,1000020,HH,정체,103,54,95,47
2015_3,1000019,HL,상권축소,112,44,95,47
2015_3,1000018,LL,다이나믹,94,46,95,47
2015_3,1000017,HH,정체,153,57,95,47
2015_3,1000016,LH,상권확장,91,51,95,47
2015_3,1000015,HH,정체,102,48,95,47
2015_3,1000014,HH,정체,148,53,95,47
2015_3,1000013,HH,정체,115,48,95,47
2015_3,1000012,LH,상권확장,52,70,95,47
2015_3,1000011,HL,상권축소,108,45,95,47
2015_3,1000010,HL,상권축소,99,40,95,47
2015_3,1000009,LH,상권확장,77,53,95,47
2015_3,1000008,LL,다이나믹,57,46,95,47
2015_3,1000007,LH,상권확장,76,53,95,47
2015_3,1000006,LH,상권확장,91,55,95,47
2015_3,1000005,LH,상권확장,72,48,95,47
2015_3,1000004,LH,상권확장,82,56,95,47
2015_3,1000003,HH,정체,103,47,95,47
2015_3,1000002,HL,상권축소,107,39,95,47
2015_3,1000001,LH,상권확장,87,54,95,47
2015_2,1001496,LH,상권확장,77,60,95,47
2015_2,1001495,LH,상권확장,81,49,95,47
2015_2,1001494,HH,정체,134,59,95,47
2015_2,1001493,HH,정체,112,47,95,47
2015_2,1001492,HH,정체,126,54,95,47
2015_2,1001491,HH,정체,107,55,95,47
2015_2,1001490,HL,상권축소,104,41,95,47
2015_2,1001489,HL,상권축소,98,42,95,47
2015_2,1001488,LL,다이나믹,89,42,95,47
2015_2,1001487,HH,정체,131,54,95,47
2015_2,1001486,HH,정체,136,80,95,47
2015_2,1001485,HL,상권축소,95,42,95,47
2015_2,1001484,HH,정체,96,56,95,47
2015_2,1001483,HL,상권축소,95,47,95,47
2015_2,1001482,HH,정체,121,49,95,47
2015_2,1001481,LL,다이나믹,91,44,95,47
2015_2,1001480,LH,상권확장,94,50,95,47
2015_2,1001479,HL,상권축소,98,45,95,47
2015_2,1001478,LH,상권확장,89,47,95,47
2015_2,1001477,HH,정체,115,53,95,47
2015_2,1001476,HL,상권축소,97,42,95,47
2015_2,1001475,LH,상권확장,74,48,95,47
2015_2,1001474,HH,정체,112,50,95,47
2015_2,1001473,HH,정체,111,62,95,47
2015_2,1001472,HL,상권축소,101,43,95,47
2015_2,1001471,LL,다이나믹,91,45,95,47
2015_2,1001470,LH,상권확장,87,57,95,47
2015_2,1001469,HL,상권축소,120,41,95,47
2015_2,1001468,HL,상권축소,102,42,95,47
2015_2,1001467,HH,정체,119,71,95,47
2015_2,1001466,LH,상권확장,87,52,95,47
2015_2,1001465,HH,정체,167,77,95,47
2015_2,1001464,HH,정체,121,59,95,47
2015_2,1001463,HL,상권축소,127,45,95,47
2015_2,1001462,HL,상권축소,103,39,95,47
2015_2,1001461,LH,상권확장,69,48,95,47
2015_2,1001460,LH,상권확장,90,49,95,47
2015_2,1001459,HH,정체,99,51,95,47
2015_2,1001458,HH,정체,96,48,95,47
2015_2,1001457,HH,정체,141,55,95,47
2015_2,1001456,HH,정체,97,55,95,47
2015_2,1001455,HH,정체,110,49,95,47
2015_2,1001454,HL,상권축소,121,46,95,47
2015_2,1001453,LL,다이나믹,78,45,95,47
2015_2,1001452,HH,정체,129,52,95,47
2015_2,1001451,HH,정체,121,48,95,47
2015_2,1001450,HL,상권축소,98,43,95,47
2015_2,1001449,HH,정체,107,53,95,47
2015_2,1001448,HH,정체,96,55,95,47
2015_2,1001447,HH,정체,112,51,95,47
2015_2,1001446,HH,정체,96,50,95,47
2015_2,1001445,HL,상권축소,153,44,95,47
2015_2,1001444,LH,상권확장,86,48,95,47
2015_2,1001443,LH,상권확장,77,60,95,47
2015_2,1001442,HH,정체,124,65,95,47
2015_2,1001441,HH,정체,142,55,95,47
